customer_id,user_pseudo_id,session_id,session_number,session_date,first_visit_date,user_type,country,city,gender,age_group,customer_segment,source,medium,campaign,channel_group,landing_page,device_category,page_view,view_item,add_to_cart,begin_checkout,purchase,refund,product_id,product_name,product_category,brand,price,discount_percent,quantity,item_revenue,coupon_discount,refund_amount,net_revenue,order_id,transaction_id,payment_method,delivery_type,coupon_code,returned_product,return_reason,lifetime_orders,lifetime_revenue,month,week,quarter,year,day_of_week,is_weekend
CUST101826,c3314de2-f80c-46ce-993d-5e96d45ee9de,SES00004784,11,2025-05-25,2025-03-05,Returning,India,Kolkata,Female,25-34,Loyal,google,organic,Always On Search,Organic Search,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,5,21,2,2025,Sunday,True
CUST101826,c3314de2-f80c-46ce-993d-5e96d45ee9de,SES00004785,12,2025-05-29,2025-03-05,Returning,India,Kolkata,Female,25-34,Loyal,google,organic,Always On Search,Organic Search,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,5,22,2,2025,Thursday,False
CUST101827,6167d317-487b-4069-8b82-e19e13792fa9,SES00004786,1,2025-03-23,2025-03-23,New,India,Lucknow,Male,25-34,Active,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Sunday,True
CUST101827,6167d317-487b-4069-8b82-e19e13792fa9,SES00004787,2,2025-03-26,2025-03-23,Returning,India,Lucknow,Male,25-34,Active,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Wednesday,False
CUST101828,b8d9dc75-4418-408e-b1c1-71aec135005b,SES00004788,1,2025-03-14,2025-03-14,New,India,Delhi,Female,25-34,Prospect,instagram,social,Instagram Influencer,Organic Social,/new-arrivals,desktop,1,1,1,1,1,0,100085.0,Face Wash,Beauty,Mamaearth,1051.0,0.0,1,1051.0,0.0,0.0,1051.0,ORD570735,TXN-8d5f3246-aff,Credit Card,Same Day,,False,,1,1051.0,3,11,1,2025,Friday,False
CUST101829,20597068-d6fe-42a8-937b-6066a2efb27a,SES00004789,1,2025-01-26,2025-01-26,New,India,Bengaluru,Male,25-34,New,instagram,social,Instagram Influencer,Organic Social,/kids,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Sunday,True
CUST101830,554c09e1-9e92-4229-b3de-af586eca83a8,SES00004790,1,2025-01-20,2025-01-20,New,India,Pune,Male,25-34,New,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Monday,False
CUST101830,554c09e1-9e92-4229-b3de-af586eca83a8,SES00004791,2,2025-01-27,2025-01-20,Returning,India,Pune,Male,25-34,New,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Monday,False
CUST101830,554c09e1-9e92-4229-b3de-af586eca83a8,SES00004792,3,2025-02-03,2025-01-20,Returning,India,Pune,Male,25-34,New,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,1,1,1,1,0,100028.0,Jeans,Men,Wrangler,4213.0,25.0,1,4213.0,0.0,0.0,4213.0,ORD591798,TXN-3adc322f-fc4,Credit Card,Express,SUMMER15,False,,1,4213.0,2,6,1,2025,Monday,False
CUST101831,0ce85bce-b6d8-4847-a86b-25eb43247583,SES00004793,1,2025-02-22,2025-02-22,New,India,Hyderabad,Female,35-44,Dormant,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Saturday,True
CUST101832,7bbd5531-c27e-424f-928e-8c56bc10a2b3,SES00004794,1,2025-02-04,2025-02-04,New,India,Bengaluru,Female,25-34,Active,direct,(none),(direct),Direct,/beauty,tablet,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,6,1,2025,Tuesday,False
CUST101832,7bbd5531-c27e-424f-928e-8c56bc10a2b3,SES00004795,2,2025-02-05,2025-02-04,Returning,India,Bengaluru,Female,25-34,Active,direct,(none),(direct),Direct,/beauty,tablet,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,6,1,2025,Wednesday,False
CUST101833,e2643d0c-e491-426f-b8da-828d7326fd5a,SES00004796,1,2025-03-29,2025-03-29,New,India,Chennai,Male,25-34,Dormant,affiliate,affiliate,Affiliate,Affiliate,/kids,mobile,1,1,1,1,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Saturday,True
CUST101834,556e7fab-648d-4588-aca1-4d0ff6a4f9af,SES00004797,1,2025-01-15,2025-01-15,New,India,Hyderabad,Male,18-24,Dormant,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,3,1,2025,Wednesday,False
CUST101834,556e7fab-648d-4588-aca1-4d0ff6a4f9af,SES00004798,2,2025-01-22,2025-01-15,Returning,India,Hyderabad,Male,18-24,Dormant,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Wednesday,False
CUST101835,d9ac0d1a-3a3d-449d-8a6b-da8b960a1b3d,SES00004799,1,2025-03-01,2025-03-01,New,India,Chennai,Female,25-34,Prospect,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,9,1,2025,Saturday,True
CUST101835,d9ac0d1a-3a3d-449d-8a6b-da8b960a1b3d,SES00004800,2,2025-03-02,2025-03-01,Returning,India,Chennai,Female,25-34,Prospect,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,9,1,2025,Sunday,True
CUST101836,97b9339b-d749-42dc-8ef0-ab2caf7db714,SES00004801,1,2025-03-24,2025-03-24,New,India,Hyderabad,Male,35-44,New,instagram,social,Instagram Influencer,Organic Social,/women,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Monday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004802,1,2025-02-04,2025-02-04,New,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,6,1,2025,Tuesday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004803,2,2025-02-11,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Tuesday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004804,3,2025-02-16,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Sunday,True
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004805,4,2025-02-22,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Saturday,True
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004806,5,2025-03-05,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Wednesday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004807,6,2025-03-13,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Thursday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004808,7,2025-03-20,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Thursday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004809,8,2025-03-21,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Friday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004810,9,2025-04-05,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,14,2,2025,Saturday,True
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004811,10,2025-04-16,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Wednesday,False
CUST101837,8d2e5f20-9048-4b3b-96b8-64a7e1609911,SES00004812,11,2025-04-27,2025-02-04,Returning,India,Delhi,Male,55+,Loyal,newsletter,email,Email Newsletter,Email,/beauty,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,17,2,2025,Sunday,True
CUST101838,3e5ff3bb-f241-4b76-8ddf-011b9fd52dfa,SES00004813,1,2025-02-05,2025-02-05,New,India,Bengaluru,Female,45-54,Prospect,direct,(none),(direct),Direct,/,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,6,1,2025,Wednesday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004814,1,2025-03-04,2025-03-04,New,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Tuesday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004815,2,2025-03-05,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Wednesday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004816,3,2025-03-17,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Monday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004817,4,2025-04-07,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,15,2,2025,Monday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004818,5,2025-04-08,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,15,2,2025,Tuesday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004819,6,2025-04-17,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Thursday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004820,7,2025-04-19,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Saturday,True
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004821,8,2025-05-03,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,1,1,0,100063.0,Oxford Shoes,Footwear,Allen Edmonds,1751.0,25.0,1,1575.9,175.1,0.0,1575.9,ORD584106,TXN-055b5ec2-87d,Debit Card,Express,SAVE20,False,,1,1575.9,5,18,2,2025,Saturday,True
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004822,9,2025-05-14,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,5,20,2,2025,Wednesday,False
CUST101839,3111e1cc-cdfd-4b68-a8f5-69fc122f453c,SES00004823,10,2025-05-28,2025-03-04,Returning,India,Delhi,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,5,22,2,2025,Wednesday,False
CUST101840,92e42700-242e-4129-b315-bd5ccda48fea,SES00004824,1,2025-02-10,2025-02-10,New,India,Mumbai,Female,25-34,New,direct,(none),(direct),Direct,/accessories,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Monday,False
CUST101841,3145fe89-9111-4f02-9aa1-0a5d9a9893fe,SES00004825,1,2025-02-16,2025-02-16,New,India,Mumbai,Female,35-44,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Sunday,True
CUST101841,3145fe89-9111-4f02-9aa1-0a5d9a9893fe,SES00004826,2,2025-02-17,2025-02-16,Returning,India,Mumbai,Female,35-44,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Monday,False
CUST101842,637c4206-7ed4-45a5-aa3e-22c6d0079ea7,SES00004827,1,2025-01-18,2025-01-18,New,India,Jaipur,Male,25-34,Dormant,direct,(none),(direct),Direct,/men,mobile,1,1,1,1,1,0,100024.0,Leggings,Women,Lululemon,874.0,15.0,1,874.0,0.0,0.0,874.0,ORD956572,TXN-28684cbe-66e,Credit Card,Same Day,,False,,1,874.0,1,3,1,2025,Saturday,True
CUST101842,637c4206-7ed4-45a5-aa3e-22c6d0079ea7,SES00004828,2,2025-01-19,2025-01-18,Returning,India,Jaipur,Male,25-34,Dormant,direct,(none),(direct),Direct,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,874.0,1,3,1,2025,Sunday,True
CUST101843,03566df3-0479-4f35-8f5a-fe100e3a19a5,SES00004829,1,2025-03-08,2025-03-08,New,India,Lucknow,Female,45-54,Active,youtube,cpc,Google Shopping,Paid Search,/new-arrivals,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Saturday,True
CUST101843,03566df3-0479-4f35-8f5a-fe100e3a19a5,SES00004830,2,2025-03-09,2025-03-08,Returning,India,Lucknow,Female,45-54,Active,youtube,cpc,Google Shopping,Paid Search,/new-arrivals,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Sunday,True
CUST101843,03566df3-0479-4f35-8f5a-fe100e3a19a5,SES00004831,3,2025-03-22,2025-03-08,Returning,India,Lucknow,Female,45-54,Active,youtube,cpc,Google Shopping,Paid Search,/new-arrivals,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Saturday,True
CUST101844,d5e1cc9f-617a-469a-aee9-0fd6b73dff27,SES00004832,1,2025-02-02,2025-02-02,New,India,Mumbai,Female,25-34,Active,google,organic,Always On Search,Organic Search,/kids,desktop,1,1,1,1,1,0,100040.0,Polo Shirt,Men,Ralph Lauren,3076.0,15.0,2,5536.8,615.2,0.0,5536.8,ORD603935,TXN-41ba72ed-a32,Debit Card,Same Day,,False,,1,5536.8,2,5,1,2025,Sunday,True
CUST101845,f7842fe3-3342-47d9-913a-d8c3fa1aefa4,SES00004833,1,2025-03-18,2025-03-18,New,India,Ahmedabad,Female,25-34,New,direct,(none),(direct),Direct,/offers,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Tuesday,False
CUST101845,f7842fe3-3342-47d9-913a-d8c3fa1aefa4,SES00004834,2,2025-04-17,2025-03-18,Returning,India,Ahmedabad,Female,25-34,New,direct,(none),(direct),Direct,/offers,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Thursday,False
CUST101846,9dbec682-74b6-4bbb-bd05-f19c61990d65,SES00004835,1,2025-02-19,2025-02-19,New,India,Hyderabad,Female,25-34,Prospect,instagram,social,Instagram Influencer,Organic Social,/accessories,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Wednesday,False
CUST101847,1197dbb6-2d1e-4fa2-89ed-8b6d4e07c899,SES00004836,1,2025-01-28,2025-01-28,New,India,Hyderabad,Male,25-34,Prospect,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Tuesday,False
CUST101848,d9fd529f-c5b8-4532-9937-ad87d9ace5f3,SES00004837,1,2025-02-26,2025-02-26,New,India,Pune,Female,35-44,Active,youtube,cpc,Google Shopping,Paid Search,/offers,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,9,1,2025,Wednesday,False
CUST101848,d9fd529f-c5b8-4532-9937-ad87d9ace5f3,SES00004838,2,2025-02-27,2025-02-26,Returning,India,Pune,Female,35-44,Active,youtube,cpc,Google Shopping,Paid Search,/offers,mobile,1,1,1,1,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,9,1,2025,Thursday,False
CUST101848,d9fd529f-c5b8-4532-9937-ad87d9ace5f3,SES00004839,3,2025-03-05,2025-02-26,Returning,India,Pune,Female,35-44,Active,youtube,cpc,Google Shopping,Paid Search,/offers,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Wednesday,False
CUST101848,d9fd529f-c5b8-4532-9937-ad87d9ace5f3,SES00004840,4,2025-03-12,2025-02-26,Returning,India,Pune,Female,35-44,Active,youtube,cpc,Google Shopping,Paid Search,/offers,mobile,1,1,1,1,1,0,100019.0,Scarf,Women,Hermes,854.0,40.0,1,768.6,85.4,0.0,768.6,ORD230734,TXN-39887399-86d,Debit Card,Standard,FREESHIP,False,,1,768.6,3,11,1,2025,Wednesday,False
CUST101848,d9fd529f-c5b8-4532-9937-ad87d9ace5f3,SES00004841,5,2025-03-28,2025-02-26,Returning,India,Pune,Female,35-44,Active,youtube,cpc,Google Shopping,Paid Search,/offers,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,768.6,3,13,1,2025,Friday,False
CUST101849,6d071625-216a-4dcc-9067-4f45a467c41d,SES00004842,1,2025-01-08,2025-01-08,New,India,Ahmedabad,Male,18-24,New,direct,(none),(direct),Direct,/men,mobile,1,1,1,1,1,0,100039.0,Sherwani,Men,Sabyasachi,1041.0,15.0,1,1041.0,0.0,0.0,1041.0,ORD638289,TXN-048711ed-5eb,Credit Card,Express,,False,,1,1041.0,1,2,1,2025,Wednesday,False
CUST101850,64d2e7df-11d2-4c0b-983f-6aca59ece7c8,SES00004843,1,2025-02-10,2025-02-10,New,India,Chennai,Male,25-34,Active,google,organic,Always On Search,Organic Search,/summer-sale,desktop,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Monday,False
CUST101850,64d2e7df-11d2-4c0b-983f-6aca59ece7c8,SES00004844,2,2025-02-11,2025-02-10,Returning,India,Chennai,Male,25-34,Active,google,organic,Always On Search,Organic Search,/summer-sale,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Tuesday,False
CUST101850,64d2e7df-11d2-4c0b-983f-6aca59ece7c8,SES00004845,3,2025-02-13,2025-02-10,Returning,India,Chennai,Male,25-34,Active,google,organic,Always On Search,Organic Search,/summer-sale,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Thursday,False
CUST101851,cbb3c67d-e962-4e26-b5de-13109fdced74,SES00004846,1,2025-03-29,2025-03-29,New,India,Bengaluru,Male,35-44,Prospect,youtube,cpc,Google Shopping,Paid Search,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Saturday,True
CUST101852,b8c60d8f-e9d8-4c2d-8e35-cd6286136f43,SES00004847,1,2025-03-02,2025-03-02,New,India,Pune,Female,35-44,Active,instagram,social,Instagram Influencer,Organic Social,/,desktop,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,9,1,2025,Sunday,True
CUST101853,97036af7-22a0-40f6-bb45-138b69f5427e,SES00004848,1,2025-03-24,2025-03-24,New,India,Lucknow,Male,18-24,New,google,organic,Always On Search,Organic Search,/,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Monday,False
CUST101854,c98ec4b7-9758-40f3-b7bb-30c3ba4f066f,SES00004849,1,2025-03-26,2025-03-26,New,India,Hyderabad,Female,25-34,Active,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Wednesday,False
CUST101855,43500741-8c12-48e1-ae82-b3d2a7016988,SES00004850,1,2025-03-12,2025-03-12,New,India,Ahmedabad,Female,18-24,New,youtube,cpc,Google Shopping,Paid Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Wednesday,False
CUST101855,43500741-8c12-48e1-ae82-b3d2a7016988,SES00004851,2,2025-03-19,2025-03-12,Returning,India,Ahmedabad,Female,18-24,New,youtube,cpc,Google Shopping,Paid Search,/men,mobile,1,1,1,1,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Wednesday,False
CUST101856,efe06c3c-0414-4fcd-98b9-5081755ac35b,SES00004852,1,2025-03-10,2025-03-10,New,India,Kolkata,Female,18-24,Dormant,instagram,social,Instagram Influencer,Organic Social,/accessories,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Monday,False
CUST101856,efe06c3c-0414-4fcd-98b9-5081755ac35b,SES00004853,2,2025-03-24,2025-03-10,Returning,India,Kolkata,Female,18-24,Dormant,instagram,social,Instagram Influencer,Organic Social,/accessories,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Monday,False
CUST101857,29fc773e-e91c-4336-b62e-d142f1d09575,SES00004854,1,2025-01-02,2025-01-02,New,India,Pune,Female,25-34,Active,newsletter,email,Email Newsletter,Email,/beauty,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,1,1,2025,Thursday,False
CUST101858,a32cccab-ac38-4fe4-a654-bd0d7066e005,SES00004855,1,2025-01-12,2025-01-12,New,India,Pune,Female,25-34,Active,instagram,social,Instagram Influencer,Organic Social,/kids,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,2,1,2025,Sunday,True
CUST101859,c9fe624b-e705-4419-8bf6-ecccd04301d3,SES00004856,1,2025-01-21,2025-01-21,New,India,Ahmedabad,Female,55+,Dormant,direct,(none),(direct),Direct,/accessories,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Tuesday,False
CUST101860,7b4054a1-005e-41e6-b9bb-e82b2abad0a1,SES00004857,1,2025-01-05,2025-01-05,New,India,Kolkata,Female,25-34,New,youtube,cpc,Google Shopping,Paid Search,/summer-sale,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,1,1,2025,Sunday,True
CUST101860,7b4054a1-005e-41e6-b9bb-e82b2abad0a1,SES00004858,2,2025-01-06,2025-01-05,Returning,India,Kolkata,Female,25-34,New,youtube,cpc,Google Shopping,Paid Search,/summer-sale,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,2,1,2025,Monday,False
CUST101861,ee07b0eb-4e45-4834-9d3e-bfc686e674d7,SES00004859,1,2025-02-22,2025-02-22,New,India,Ahmedabad,Female,18-24,New,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,1,1,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Saturday,True
